PlayResult,ExitSpeed,Angle,Direction,BatterTeam,Batter,KorBB,Hit
HomeRun,105.24263,23.005897,-26.106947,CAL_MUS,"Daudet, Zach",Undefined,1
Undefined,,,,CAL_MUS,"Vachini, Dante",Strikeout,0
Double,100.79528,8.213354,-10.0447,CAL_MUS,"Fenn, Ryan",Undefined,1
Single,101.72337,5.07073,-7.084326,CAL_MUS,"Garza, Alejandro",Undefined,1
Out,55.81337,-21.947272,7.743227,CAL_MUS,"Collins, Jack",Undefined,0
Error,103.37029,-0.713781,-16.157393,CAL_MUS,"Murray, Casey",Undefined,0
Out,87.69689,24.671608,13.54221,CAL_MUS,"Kordic, Dylan",Undefined,0
Single,65.83396,6.749526,-24.098161,CAL_MUS,"Castellon, Nate",Undefined,1
Out,59.26936,-12.703066,-14.372439,CAL_MUS,"Hoiland, Cameron",Undefined,0
Out,87.10139,34.90725,-29.232784,CAL_MUS,"Daudet, Zach",Undefined,0
HomeRun,97.51997,26.583495,23.871752,CAL_MUS,"Vachini, Dante",Undefined,1
Out,82.33079,23.160709,19.016714,CAL_MUS,"Fenn, Ryan",Undefined,0
Undefined,,,,CAL_MUS,"Garza, Alejandro",Strikeout,0
Out,72.50611,0.147498,-28.939747,CAL_MUS,"Collins, Jack",Undefined,0
HomeRun,101.37714,32.735387,-23.589081,CAL_MUS,"Murray, Casey",Undefined,1
Double,82.65405,26.468864,-29.695874,CAL_MUS,"Kordic, Dylan",Undefined,1
Out,90.69176,1.075573,-5.872796,CAL_MUS,"Castellon, Nate",Undefined,0
Double,95.22114,16.050323,35.919039,CAL_MUS,"Thomas, Braxton",Undefined,1
Out,,,,CAL_MUS,"Fenn, Ryan",Undefined,0
Out,86.83912,23.034541,-5.035938,CAL_MUS,"Garza, Alejandro",Undefined,0
Undefined,,,,CAL_MUS,"Collins, Jack",Strikeout,0
Out,81.53674,39.385482,23.950348,CAL_MUS,"Murray, Casey",Undefined,0
Out,,,,CAL_MUS,"Kordic, Dylan",Undefined,0
Out,78.24851,32.888276,-10.024197,CAL_MUS,"Castellon, Nate",Undefined,0
HomeRun,96.65951,28.621141,-27.031068,CAL_MUS,"Thomas, Braxton",Undefined,1
Single,55.03861,14.934502,11.742959,CAL_MUS,"Knowles, Dylan",Undefined,1
Out,59.31518,64.680868,-41.663808,CAL_MUS,"Vachini, Dante",Undefined,0
Out,89.5848,-5.05176,-18.656715,CAL_MUS,"Fenn, Ryan",Undefined,0
Out,80.62783,-0.195907,-7.271857,CAL_MUS,"Garza, Alejandro",Undefined,0
Out,75.99932,33.168837,-20.6728,CAL_MUS,"Collins, Jack",Undefined,0
Single,85.23206,-1.71373,-0.098935,CAL_MUS,"Kordic, Dylan",Undefined,1
Double,81.78345,25.705438,25.012873,CAL_MUS,"Castellon, Nate",Undefined,1
Out,109.48036,13.644013,22.436372,CAL_MUS,"Thomas, Braxton",Undefined,0
Out,,,,CAL_MUS,"Castellon, Nate",Undefined,0
Out,95.78196,44.481213,-4.94338,CAL_MUS,"Daudet, Zach",Undefined,0
Out,55.45899,-53.474049,-87.305766,CAL_MUS,"Fenn, Ryan",Undefined,0
Out,90.95813,42.672105,-3.449851,CAL_MUS,"Garza, Alejandro",Undefined,0
Single,106.58706,12.051061,-1.119636,CAL_MUS,"Murray, Casey",Undefined,1
Out,93.79596,46.75486,14.485797,CAL_MUS,"Hoiland, Cameron",Undefined,0
HomeRun,103.70116,35.00924,11.651359,CAL_MUS,"Kordic, Dylan",Undefined,1
Undefined,,,,CAL_MUS,"Collins, Jack",Strikeout,0
Double,104.37282,13.161469,34.940008,CAL_MUS,"Vachini, Dante",Undefined,1
Out,48.89265,-40.159283,29.687945,CAL_MUS,"Garza, Alejandro",Undefined,0
Single,96.41313,-13.65519,-32.116082,CAL_MUS,"Murray, Casey",Undefined,1
Out,92.11437,27.707892,-19.04275,CAL_MUS,"Castellon, Nate",Undefined,0
Undefined,,,,CAL_MUS,"Hoiland, Cameron",Strikeout,0
Out,76.35132,36.015707,5.29451,CAL_MUS,"Kordic, Dylan",Undefined,0
Out,96.64164,-6.24981,-33.880742,CAL_MUS,"Collins, Jack",Undefined,0
Double,99.0607,23.681372,-6.564438,CAL_MUS,"Vachini, Dante",Undefined,1
Out,96.30849,6.36499,-35.989271,CAL_MUS,"Daudet, Zach",Undefined,0
Single,108.69621,5.434166,-27.454107,CAL_MUS,"Fenn, Ryan",Undefined,1
Out,86.49577,33.822481,-5.808185,CAL_MUS,"Garza, Alejandro",Undefined,0
HomeRun,99.8757,27.026908,-7.458156,CAL_MUS,"Murray, Casey",Undefined,1
Out,85.73107,-8.217468,-32.277922,CAL_MUS,"Castellon, Nate",Undefined,0
Out,71.01513,-62.899783,72.045503,CAL_MUS,"Hoiland, Cameron",Undefined,0
Out,95.79224,50.255648,-22.455405,CAL_MUS,"Kordic, Dylan",Undefined,0
Single,101.17719,-9.352956,-23.713536,CAL_MUS,"Daudet, Zach",Undefined,1
Undefined,,,,CAL_MUS,"Fenn, Ryan",Strikeout,0
Single,107.70001,12.913167,-26.404763,CAL_MUS,"Murray, Casey",Undefined,1
Out,77.72714,30.850532,-19.419148,CAL_MUS,"Castellon, Nate",Undefined,0
Single,103.29699,1.238014,43.479822,CAL_MUS,"Hoiland, Cameron",Undefined,1
Out,91.96701,24.140217,15.765891,CAL_MUS,"Kordic, Dylan",Undefined,0
Out,94.49658,34.890763,-26.031043,CAL_MUS,"Collins, Jack",Undefined,0
Undefined,,,,CAL_MUS,"Vachini, Dante",Strikeout,0
HomeRun,103.83486,25.959762,-17.713579,CAL_MUS,"Daudet, Zach",Undefined,1
Out,93.19206,25.578729,-8.316995,CAL_MUS,"Fenn, Ryan",Undefined,0
